HourUTC;HourDK;PriceArea;ConsumerType_DE35;TotalCon
2023-03-28 00:00;2023-03-28 02:00;DK2;360;10905
2023-03-28 00:00;2023-03-28 02:00;DK2;433;40207
2023-03-28 00:00;2023-03-28 02:00;DK2;211;23887
2023-03-28 00:00;2023-03-28 02:00;DK2;119;32994
2023-03-28 00:00;2023-03-28 02:00;DK2;220;1123
2023-03-28 00:00;2023-03-28 02:00;DK2;320;2390
2023-03-28 00:00;2023-03-28 02:00;DK2;330;1547
2023-03-28 00:00;2023-03-28 02:00;DK2;340;4138
2023-03-28 00:00;2023-03-28 02:00;DK2;350;23868
2023-03-28 00:00;2023-03-28 02:00;DK1;999;1033642
2023-03-28 00:00;2023-03-28 02:00;DK2;381;750
2023-03-28 00:00;2023-03-28 02:00;DK2;111;38669
2023-03-28 00:00;2023-03-28 02:00;DK2;310;18152
2023-03-28 00:00;2023-03-28 02:00;DK2;215;155
2023-03-28 00:00;2023-03-28 02:00;DK2;444;17918
2023-03-28 00:00;2023-03-28 02:00;DK2;432;33593
2023-03-28 00:00;2023-03-28 02:00;DK2;443;25940
2023-03-28 00:00;2023-03-28 02:00;DK2;410;7675
2023-03-28 00:00;2023-03-28 02:00;DK2;421;31129
2023-03-28 00:00;2023-03-28 02:00;DK2;431;10380
2023-03-28 00:00;2023-03-28 02:00;DK2;390;1635
2023-03-28 00:00;2023-03-28 02:00;DK2;442;7534
2023-03-28 00:00;2023-03-28 02:00;DK2;422;15876
2023-03-28 00:00;2023-03-28 02:00;DK2;370;1020
2023-03-28 00:00;2023-03-28 02:00;DK2;445;12283
2023-03-28 00:00;2023-03-28 02:00;DK2;446;21497
2023-03-28 00:00;2023-03-28 02:00;DK2;447;20427
2023-03-28 00:00;2023-03-28 02:00;DK2;450;5126
2023-03-28 00:00;2023-03-28 02:00;DK2;461;19484
2023-03-28 00:00;2023-03-28 02:00;DK2;462;15260
2023-03-28 00:00;2023-03-28 02:00;DK2;382;33450
2023-03-27 23:00;2023-03-28 01:00;DK1;212;20064
2023-03-27 23:00;2023-03-28 01:00;DK1;122;70378
2023-03-27 23:00;2023-03-28 01:00;DK1;211;105336
2023-03-27 23:00;2023-03-28 01:00;DK1;111;58141
2023-03-27 23:00;2023-03-28 01:00;DK1;112;2590
2023-03-27 23:00;2023-03-28 01:00;DK1;119;24632
2023-03-27 23:00;2023-03-28 01:00;DK1;121;268934
2023-03-27 23:00;2023-03-28 01:00;DK1;123;37909
2023-03-27 23:00;2023-03-28 01:00;DK1;370;10343
2023-03-27 23:00;2023-03-28 01:00;DK1;360;54804
2023-03-27 23:00;2023-03-28 01:00;DK1;215;1492
2023-03-27 23:00;2023-03-28 01:00;DK1;310;69823
2023-03-27 23:00;2023-03-28 01:00;DK1;320;7880
2023-03-27 23:00;2023-03-28 01:00;DK1;330;9836
2023-03-27 23:00;2023-03-28 01:00;DK1;340;9049
2023-03-27 23:00;2023-03-28 01:00;DK1;999;1013566
2023-03-27 23:00;2023-03-28 01:00;DK1;220;14950
2023-03-27 23:00;2023-03-28 01:00;DK1;462;3575
2023-03-27 23:00;2023-03-28 01:00;DK1;382;33307
2023-03-27 23:00;2023-03-28 01:00;DK1;442;20002
2023-03-27 23:00;2023-03-28 01:00;DK1;445;16186
2023-03-27 23:00;2023-03-28 01:00;DK1;441;79282
2023-03-27 23:00;2023-03-28 01:00;DK1;390;5985
2023-03-27 23:00;2023-03-28 01:00;DK1;410;14967
2023-03-27 23:00;2023-03-28 01:00;DK1;421;54390
2023-03-27 23:00;2023-03-28 01:00;DK1;422;44023
2023-03-27 23:00;2023-03-28 01:00;DK1;431;18425
2023-03-27 23:00;2023-03-28 01:00;DK1;461;7356
2023-03-27 23:00;2023-03-28 01:00;DK1;432;27330
2023-03-27 23:00;2023-03-28 01:00;DK1;433;23788
2023-03-27 23:00;2023-03-28 01:00;DK1;350;52828
2023-03-27 23:00;2023-03-28 01:00;DK1;443;19793
2023-03-27 23:00;2023-03-28 01:00;DK1;381;9268
2023-03-27 23:00;2023-03-28 01:00;DK1;446;24867
2023-03-27 23:00;2023-03-28 01:00;DK1;447;18448
2023-03-27 23:00;2023-03-28 01:00;DK1;450;10338
2023-03-27 23:00;2023-03-28 01:00;DK1;444;9774
2023-03-27 23:00;2023-03-28 01:00;DK1;130;37337
2023-03-27 23:00;2023-03-28 01:00;DK2;433;40390
2023-03-27 23:00;2023-03-28 01:00;DK2;443;25950
2023-03-27 23:00;2023-03-28 01:00;DK2;215;272
2023-03-27 23:00;2023-03-28 01:00;DK2;119;33314
2023-03-27 23:00;2023-03-28 01:00;DK2;121;184000
2023-03-27 23:00;2023-03-28 01:00;DK2;122;71451
2023-03-27 23:00;2023-03-28 01:00;DK2;123;11741
2023-03-27 23:00;2023-03-28 01:00;DK2;130;33228
2023-03-27 23:00;2023-03-28 01:00;DK2;211;24294
2023-03-27 23:00;2023-03-28 01:00;DK2;212;6413
2023-03-27 23:00;2023-03-28 01:00;DK2;381;737
2023-03-27 23:00;2023-03-28 01:00;DK2;220;1120
2023-03-27 23:00;2023-03-28 01:00;DK2;320;2469
2023-03-27 23:00;2023-03-28 01:00;DK2;330;1529
2023-03-27 23:00;2023-03-28 01:00;DK2;340;4140
2023-03-27 23:00;2023-03-28 01:00;DK2;350;23870
2023-03-27 23:00;2023-03-28 01:00;DK2;360;10879
2023-03-27 23:00;2023-03-28 01:00;DK2;461;20943
2023-03-27 23:00;2023-03-28 01:00;DK2;370;1125
2023-03-27 23:00;2023-03-28 01:00;DK2;441;56830
2023-03-27 23:00;2023-03-28 01:00;DK2;999;553238
2023-03-27 23:00;2023-03-28 01:00;DK2;112;2943
2023-03-27 23:00;2023-03-28 01:00;DK2;410;7908
2023-03-27 23:00;2023-03-28 01:00;DK2;421;30963
2023-03-27 23:00;2023-03-28 01:00;DK2;422;16010
2023-03-27 23:00;2023-03-28 01:00;DK2;431;10653
2023-03-27 23:00;2023-03-28 01:00;DK2;432;33624
2023-03-27 23:00;2023-03-28 01:00;DK2;442;7523
2023-03-27 23:00;2023-03-28 01:00;DK2;444;17827
2023-03-27 23:00;2023-03-28 01:00;DK2;390;1691
2023-03-27 23:00;2023-03-28 01:00;DK2;382;33737
2023-03-27 23:00;2023-03-28 01:00;DK2;445;12494
2023-03-27 23:00;2023-03-28 01:00;DK2;446;21689
2023-03-27 23:00;2023-03-28 01:00;DK2;447;20054
2023-03-27 23:00;2023-03-28 01:00;DK2;450;5144
2023-03-27 23:00;2023-03-28 01:00;DK2;111;41685
2023-03-27 23:00;2023-03-28 01:00;DK2;462;16250
2023-03-27 23:00;2023-03-28 01:00;DK2;310;17816
2023-03-27 22:00;2023-03-28 00:00;DK1;462;3731
2023-03-27 22:00;2023-03-28 00:00;DK1;350;53381
2023-03-27 22:00;2023-03-28 00:00;DK1;211;106987
2023-03-27 22:00;2023-03-28 00:00;DK1;111;63894
2023-03-27 22:00;2023-03-28 00:00;DK1;112;2633
2023-03-27 22:00;2023-03-28 00:00;DK1;119;25566
2023-03-27 22:00;2023-03-28 00:00;DK1;121;286566
2023-03-27 22:00;2023-03-28 00:00;DK1;122;70368
2023-03-27 22:00;2023-03-28 00:00;DK1;123;37412
2023-03-27 22:00;2023-03-28 00:00;DK1;215;1507
2023-03-27 22:00;2023-03-28 00:00;DK1;212;20279
2023-03-27 22:00;2023-03-28 00:00;DK1;220;11518
2023-03-27 22:00;2023-03-28 00:00;DK1;310;69896
2023-03-27 22:00;2023-03-28 00:00;DK1;320;8055
2023-03-27 22:00;2023-03-28 00:00;DK1;330;10545
2023-03-27 22:00;2023-03-28 00:00;DK1;370;11462
2023-03-27 22:00;2023-03-28 00:00;DK1;130;36714
2023-03-27 22:00;2023-03-28 00:00;DK1;360;52960
2023-03-27 22:00;2023-03-28 00:00;DK1;381;10874
2023-03-27 22:00;2023-03-28 00:00;DK1;461;7817
2023-03-27 22:00;2023-03-28 00:00;DK1;382;33572
2023-03-27 22:00;2023-03-28 00:00;DK1;441;79366
2023-03-27 22:00;2023-03-28 00:00;DK1;390;6730
2023-03-27 22:00;2023-03-28 00:00;DK1;410;15249
2023-03-27 22:00;2023-03-28 00:00;DK1;421;53801
2023-03-27 22:00;2023-03-28 00:00;DK1;422;43869
2023-03-27 22:00;2023-03-28 00:00;DK1;431;19079
2023-03-27 22:00;2023-03-28 00:00;DK1;445;16356
2023-03-27 22:00;2023-03-28 00:00;DK1;432;27803
2023-03-27 22:00;2023-03-28 00:00;DK1;433;24072
2023-03-27 22:00;2023-03-28 00:00;DK1;442;21456
2023-03-27 22:00;2023-03-28 00:00;DK1;340;9059
2023-03-27 22:00;2023-03-28 00:00;DK1;444;9941
2023-03-27 22:00;2023-03-28 00:00;DK1;446;25418
2023-03-27 22:00;2023-03-28 00:00;DK1;447;18430
2023-03-27 22:00;2023-03-28 00:00;DK1;450;10401
2023-03-27 22:00;2023-03-28 00:00;DK1;443;20182
2023-03-27 22:00;2023-03-28 00:00;DK2;360;10808
2023-03-27 22:00;2023-03-28 00:00;DK1;999;905323
2023-03-27 22:00;2023-03-28 00:00;DK2;111;46121
2023-03-27 22:00;2023-03-28 00:00;DK2;211;24533
2023-03-27 22:00;2023-03-28 00:00;DK2;212;6278
2023-03-27 22:00;2023-03-28 00:00;DK2;215;242
2023-03-27 22:00;2023-03-28 00:00;DK2;370;1016
2023-03-27 22:00;2023-03-28 00:00;DK2;121;183626
2023-03-27 22:00;2023-03-28 00:00;DK2;122;70413
2023-03-27 22:00;2023-03-28 00:00;DK2;130;32351
2023-03-27 22:00;2023-03-28 00:00;DK2;390;1705
2023-03-27 22:00;2023-03-28 00:00;DK2;441;56648
2023-03-27 22:00;2023-03-28 00:00;DK2;119;33894
2023-03-27 22:00;2023-03-28 00:00;DK2;220;1127
2023-03-27 22:00;2023-03-28 00:00;DK2;320;2373
2023-03-27 22:00;2023-03-28 00:00;DK2;330;1616
2023-03-27 22:00;2023-03-28 00:00;DK2;340;4468
2023-03-27 22:00;2023-03-28 00:00;DK2;350;24260
2023-03-27 22:00;2023-03-28 00:00;DK2;442;8012
2023-03-27 22:00;2023-03-28 00:00;DK2;381;668
2023-03-27 22:00;2023-03-28 00:00;DK2;432;34263
2023-03-27 22:00;2023-03-28 00:00;DK2;123;11396
2023-03-27 22:00;2023-03-28 00:00;DK2;112;3008
2023-03-27 22:00;2023-03-28 00:00;DK2;462;16128
2023-03-27 22:00;2023-03-28 00:00;DK2;443;26194
2023-03-27 22:00;2023-03-28 00:00;DK2;410;7935
2023-03-27 22:00;2023-03-28 00:00;DK2;421;30803
2023-03-27 22:00;2023-03-28 00:00;DK2;422;16101
2023-03-27 22:00;2023-03-28 00:00;DK2;433;40551
2023-03-27 22:00;2023-03-28 00:00;DK2;444;18018
2023-03-27 22:00;2023-03-28 00:00;DK2;310;17403
2023-03-27 22:00;2023-03-28 00:00;DK2;431;11208
2023-03-27 22:00;2023-03-28 00:00;DK2;445;12669
2023-03-27 22:00;2023-03-28 00:00;DK2;446;22264
2023-03-27 22:00;2023-03-28 00:00;DK2;447;19849
2023-03-27 22:00;2023-03-28 00:00;DK2;450;5564
2023-03-27 22:00;2023-03-28 00:00;DK2;461;26741
2023-03-27 22:00;2023-03-28 00:00;DK2;999;564722
2023-03-27 22:00;2023-03-28 00:00;DK2;382;34149
2023-03-27 21:00;2023-03-27 23:00;DK1;320;8171
2023-03-27 21:00;2023-03-27 23:00;DK1;340;10148
2023-03-27 21:00;2023-03-27 23:00;DK2;462;15946
2023-03-27 21:00;2023-03-27 23:00;DK1;111;70029
2023-03-27 21:00;2023-03-27 23:00;DK1;112;2697
2023-03-27 21:00;2023-03-27 23:00;DK1;121;266144
2023-03-27 21:00;2023-03-27 23:00;DK1;123;35131
2023-03-27 21:00;2023-03-27 23:00;DK1;461;6790
2023-03-27 21:00;2023-03-27 23:00;DK1;211;108140
2023-03-27 21:00;2023-03-27 23:00;DK1;212;20485
2023-03-27 21:00;2023-03-27 23:00;DK1;215;1386
2023-03-27 21:00;2023-03-27 23:00;DK1;220;8794
2023-03-27 21:00;2023-03-27 23:00;DK1;310;71765
2023-03-27 21:00;2023-03-27 23:00;DK1;122;67383
2023-03-27 21:00;2023-03-27 23:00;DK1;350;54747
2023-03-27 21:00;2023-03-27 23:00;DK1;130;36234
2023-03-27 21:00;2023-03-27 23:00;DK1;360;53572
2023-03-27 21:00;2023-03-27 23:00;DK1;390;8539
2023-03-27 21:00;2023-03-27 23:00;DK1;119;26025
2023-03-27 21:00;2023-03-27 23:00;DK2;111;51763
2023-03-27 21:00;2023-03-27 23:00;DK1;410;15532
2023-03-27 21:00;2023-03-27 23:00;DK1;421;54668
2023-03-27 21:00;2023-03-27 23:00;DK1;422;43337
2023-03-27 21:00;2023-03-27 23:00;DK1;431;20166
2023-03-27 21:00;2023-03-27 23:00;DK1;370;11519
2023-03-27 21:00;2023-03-27 23:00;DK1;444;10169
2023-03-27 21:00;2023-03-27 23:00;DK1;433;25282
2023-03-27 21:00;2023-03-27 23:00;DK1;462;3928
2023-03-27 21:00;2023-03-27 23:00;DK1;443;20824
2023-03-27 21:00;2023-03-27 23:00;DK1;445;16763
2023-03-27 21:00;2023-03-27 23:00;DK1;446;26175
2023-03-27 21:00;2023-03-27 23:00;DK1;447;18548
2023-03-27 21:00;2023-03-27 23:00;DK1;441;98051
2023-03-27 21:00;2023-03-27 23:00;DK1;450;11564
2023-03-27 21:00;2023-03-27 23:00;DK1;330;11348
2023-03-27 21:00;2023-03-27 23:00;DK1;442;21945
2023-03-27 21:00;2023-03-27 23:00;DK1;999;901582
2023-03-27 21:00;2023-03-27 23:00;DK2;390;1766
2023-03-27 21:00;2023-03-27 23:00;DK2;410;7832
2023-03-27 21:00;2023-03-27 23:00;DK2;123;10215
2023-03-27 21:00;2023-03-27 23:00;DK2;130;30901
2023-03-27 21:00;2023-03-27 23:00;DK2;211;24357
2023-03-27 21:00;2023-03-27 23:00;DK2;212;5931
2023-03-27 21:00;2023-03-27 23:00;DK2;112;3075
2023-03-27 21:00;2023-03-27 23:00;DK2;220;1078
2023-03-27 21:00;2023-03-27 23:00;DK2;121;161010
2023-03-27 21:00;2023-03-27 23:00;DK2;330;1786
2023-03-27 21:00;2023-03-27 23:00;DK2;340;4506
2023-03-27 21:00;2023-03-27 23:00;DK2;350;24143
2023-03-27 21:00;2023-03-27 23:00;DK2;360;11079
2023-03-27 21:00;2023-03-27 23:00;DK2;310;17887
2023-03-27 21:00;2023-03-27 23:00;DK2;215;430
2023-03-27 21:00;2023-03-27 23:00;DK2;370;1015
2023-03-27 21:00;2023-03-27 23:00;DK1;382;35740
2023-03-27 21:00;2023-03-27 23:00;DK2;122;66153
2023-03-27 21:00;2023-03-27 23:00;DK2;461;28389
2023-03-27 21:00;2023-03-27 23:00;DK2;320;2306
2023-03-27 21:00;2023-03-27 23:00;DK2;382;34188
2023-03-27 21:00;2023-03-27 23:00;DK2;421;31895
2023-03-27 21:00;2023-03-27 23:00;DK2;422;16548
2023-03-27 21:00;2023-03-27 23:00;DK2;431;12222
2023-03-27 21:00;2023-03-27 23:00;DK2;432;35345
2023-03-27 21:00;2023-03-27 23:00;DK1;381;9998
2023-03-27 21:00;2023-03-27 23:00;DK2;381;713
2023-03-27 21:00;2023-03-27 23:00;DK2;444;18270
2023-03-27 21:00;2023-03-27 23:00;DK2;443;26642
2023-03-27 21:00;2023-03-27 23:00;DK2;441;61597
2023-03-27 21:00;2023-03-27 23:00;DK2;446;23066
2023-03-27 21:00;2023-03-27 23:00;DK2;447;20076
2023-03-27 21:00;2023-03-27 23:00;DK2;450;6077
2023-03-27 21:00;2023-03-27 23:00;DK2;442;7896
2023-03-27 21:00;2023-03-27 23:00;DK2;999;573366
2023-03-27 21:00;2023-03-27 23:00;DK2;119;34280
2023-03-27 21:00;2023-03-27 23:00;DK2;433;42206
2023-03-27 21:00;2023-03-27 23:00;DK2;445;13338
2023-03-27 21:00;2023-03-27 23:00;DK1;432;28765
2023-03-27 20:00;2023-03-27 22:00;DK1;441;172281
2023-03-27 20:00;2023-03-27 22:00;DK1;370;10497
2023-03-27 20:00;2023-03-27 22:00;DK1;211;111685
2023-03-27 20:00;2023-03-27 22:00;DK1;111;80873
2023-03-27 20:00;2023-03-27 22:00;DK1;112;2900
2023-03-27 20:00;2023-03-27 22:00;DK1;119;28036
2023-03-27 20:00;2023-03-27 22:00;DK1;121;292162
2023-03-27 20:00;2023-03-27 22:00;DK1;122;69089
2023-03-27 20:00;2023-03-27 22:00;DK1;999;1480872
2023-03-27 20:00;2023-03-27 22:00;DK1;212;21326
2023-03-27 20:00;2023-03-27 22:00;DK1;220;8025
2023-03-27 20:00;2023-03-27 22:00;DK1;360;54405
2023-03-27 20:00;2023-03-27 22:00;DK1;310;73467
2023-03-27 20:00;2023-03-27 22:00;DK1;320;8730
2023-03-27 20:00;2023-03-27 22:00;DK1;330;12300
2023-03-27 20:00;2023-03-27 22:00;DK1;340;10932
2023-03-27 20:00;2023-03-27 22:00;DK1;123;35413
2023-03-27 20:00;2023-03-27 22:00;DK1;433;28231
2023-03-27 20:00;2023-03-27 22:00;DK1;390;8758
2023-03-27 20:00;2023-03-27 22:00;DK1;350;55700
2023-03-27 20:00;2023-03-27 22:00;DK1;130;36558
2023-03-27 20:00;2023-03-27 22:00;DK1;410;16311
2023-03-27 20:00;2023-03-27 22:00;DK1;421;58382
2023-03-27 20:00;2023-03-27 22:00;DK1;422;44496
2023-03-27 20:00;2023-03-27 22:00;DK1;431;22103
2023-03-27 20:00;2023-03-27 22:00;DK1;432;30312
2023-03-27 20:00;2023-03-27 22:00;DK1;382;36434
2023-03-27 20:00;2023-03-27 22:00;DK1;215;1404
2023-03-27 20:00;2023-03-27 22:00;DK1;446;26838
2023-03-27 20:00;2023-03-27 22:00;DK1;443;22526
2023-03-27 20:00;2023-03-27 22:00;DK1;444;10696
2023-03-27 20:00;2023-03-27 22:00;DK1;381;12325
2023-03-27 20:00;2023-03-27 22:00;DK1;447;18728
2023-03-27 20:00;2023-03-27 22:00;DK1;450;13479
2023-03-27 20:00;2023-03-27 22:00;DK1;461;5495
2023-03-27 20:00;2023-03-27 22:00;DK1;445;18346
2023-03-27 20:00;2023-03-27 22:00;DK1;442;21502
2023-03-27 20:00;2023-03-27 22:00;DK1;462;4097
2023-03-27 20:00;2023-03-27 22:00;DK2;112;3291
2023-03-27 20:00;2023-03-27 22:00;DK2;444;18767
2023-03-27 20:00;2023-03-27 22:00;DK2;381;825
2023-03-27 20:00;2023-03-27 22:00;DK2;211;25885
2023-03-27 20:00;2023-03-27 22:00;DK2;121;174193
2023-03-27 20:00;2023-03-27 22:00;DK2;122;68446
2023-03-27 20:00;2023-03-27 22:00;DK2;123;10423
2023-03-27 20:00;2023-03-27 22:00;DK2;119;36693
2023-03-27 20:00;2023-03-27 22:00;DK2;382;34847
2023-03-27 20:00;2023-03-27 22:00;DK2;310;17946
2023-03-27 20:00;2023-03-27 22:00;DK2;320;2356
2023-03-27 20:00;2023-03-27 22:00;DK2;330;2325
2023-03-27 20:00;2023-03-27 22:00;DK2;340;4837
2023-03-27 20:00;2023-03-27 22:00;DK2;350;24370
2023-03-27 20:00;2023-03-27 22:00;DK2;360;11462
2023-03-27 20:00;2023-03-27 22:00;DK2;370;1004
2023-03-27 20:00;2023-03-27 22:00;DK2;111;61829
2023-03-27 20:00;2023-03-27 22:00;DK2;215;402
2023-03-27 20:00;2023-03-27 22:00;DK2;999;593085
2023-03-27 20:00;2023-03-27 22:00;DK2;130;30938
2023-03-27 20:00;2023-03-27 22:00;DK2;220;1105
2023-03-27 20:00;2023-03-27 22:00;DK2;441;62813
2023-03-27 20:00;2023-03-27 22:00;DK2;410;8263
2023-03-27 20:00;2023-03-27 22:00;DK2;443;27953
2023-03-27 20:00;2023-03-27 22:00;DK2;421;34702
2023-03-27 20:00;2023-03-27 22:00;DK2;422;17249
2023-03-27 20:00;2023-03-27 22:00;DK2;433;45489
2023-03-27 20:00;2023-03-27 22:00;DK2;442;8410
2023-03-27 20:00;2023-03-27 22:00;DK2;390;1820
2023-03-27 20:00;2023-03-27 22:00;DK2;431;14091
2023-03-27 20:00;2023-03-27 22:00;DK2;432;36606
2023-03-27 20:00;2023-03-27 22:00;DK2;445;14144
2023-03-27 20:00;2023-03-27 22:00;DK2;446;23772
2023-03-27 20:00;2023-03-27 22:00;DK2;447;20610
2023-03-27 20:00;2023-03-27 22:00;DK2;450;7055
2023-03-27 20:00;2023-03-27 22:00;DK2;461;32466
2023-03-27 20:00;2023-03-27 22:00;DK2;462;16630
2023-03-27 20:00;2023-03-27 22:00;DK2;212;6029
2023-03-27 19:00;2023-03-27 21:00;DK1;123;35502
2023-03-27 19:00;2023-03-27 21:00;DK1;381;10449
2023-03-27 19:00;2023-03-27 21:00;DK1;360;54109
2023-03-27 19:00;2023-03-27 21:00;DK1;111;92363
2023-03-27 19:00;2023-03-27 21:00;DK1;112;3056
2023-03-27 19:00;2023-03-27 21:00;DK1;119;31565
2023-03-27 19:00;2023-03-27 21:00;DK1;121;330544
2023-03-27 19:00;2023-03-27 21:00;DK1;340;12240
2023-03-27 19:00;2023-03-27 21:00;DK1;370;12975
2023-03-27 19:00;2023-03-27 21:00;DK1;130;37124
2023-03-27 19:00;2023-03-27 21:00;DK1;211;117015
2023-03-27 19:00;2023-03-27 21:00;DK1;212;22057
2023-03-27 19:00;2023-03-27 21:00;DK1;220;6755
2023-03-27 19:00;2023-03-27 21:00;DK1;320;8862
2023-03-27 19:00;2023-03-27 21:00;DK1;330;12230
2023-03-27 19:00;2023-03-27 21:00;DK1;310;74021
2023-03-27 19:00;2023-03-27 21:00;DK1;122;71391
2023-03-27 19:00;2023-03-27 21:00;DK1;390;8677
2023-03-27 19:00;2023-03-27 21:00;DK1;441;139857
2023-03-27 19:00;2023-03-27 21:00;DK1;442;22116
2023-03-27 19:00;2023-03-27 21:00;DK1;350;56061
2023-03-27 19:00;2023-03-27 21:00;DK1;215;1441
2023-03-27 19:00;2023-03-27 21:00;DK1;462;4250
2023-03-27 19:00;2023-03-27 21:00;DK1;410;16945
2023-03-27 19:00;2023-03-27 21:00;DK1;421;66215
2023-03-27 19:00;2023-03-27 21:00;DK1;422;44862
2023-03-27 19:00;2023-03-27 21:00;DK1;431;25352
2023-03-27 19:00;2023-03-27 21:00;DK1;382;37389
2023-03-27 19:00;2023-03-27 21:00;DK1;432;32393
2023-03-27 19:00;2023-03-27 21:00;DK1;461;5907
2023-03-27 19:00;2023-03-27 21:00;DK1;443;25655
2023-03-27 19:00;2023-03-27 21:00;DK1;444;11312
2023-03-27 19:00;2023-03-27 21:00;DK1;445;20700
2023-03-27 19:00;2023-03-27 21:00;DK1;446;27470
2023-03-27 19:00;2023-03-27 21:00;DK1;447;18879
2023-03-27 19:00;2023-03-27 21:00;DK1;450;13820
2023-03-27 19:00;2023-03-27 21:00;DK1;433;33216
2023-03-27 19:00;2023-03-27 21:00;DK1;999;1375638
2023-03-27 19:00;2023-03-27 21:00;DK2;320;2281
2023-03-27 19:00;2023-03-27 21:00;DK2;441;65012
2023-03-27 19:00;2023-03-27 21:00;DK2;220;1129
2023-03-27 19:00;2023-03-27 21:00;DK2;381;917
2023-03-27 19:00;2023-03-27 21:00;DK2;121;187906
2023-03-27 19:00;2023-03-27 21:00;DK2;122;70742
2023-03-27 19:00;2023-03-27 21:00;DK2;123;10624
2023-03-27 19:00;2023-03-27 21:00;DK2;130;30945
2023-03-27 19:00;2023-03-27 21:00;DK2;999;621561
2023-03-27 19:00;2023-03-27 21:00;DK2;119;40464
2023-03-27 19:00;2023-03-27 21:00;DK2;330;2753
2023-03-27 19:00;2023-03-27 21:00;DK2;340;4935
2023-03-27 19:00;2023-03-27 21:00;DK2;350;24390
2023-03-27 19:00;2023-03-27 21:00;DK2;360;11968
2023-03-27 19:00;2023-03-27 21:00;DK2;310;18761
2023-03-27 19:00;2023-03-27 21:00;DK2;370;1147
2023-03-27 19:00;2023-03-27 21:00;DK2;215;217
2023-03-27 19:00;2023-03-27 21:00;DK2;212;6260
2023-03-27 19:00;2023-03-27 21:00;DK2;421;39503
2023-03-27 19:00;2023-03-27 21:00;DK2;211;27211
2023-03-27 19:00;2023-03-27 21:00;DK2;382;35533
2023-03-27 19:00;2023-03-27 21:00;DK2;462;17093
2023-03-27 19:00;2023-03-27 21:00;DK2;422;18183
2023-03-27 19:00;2023-03-27 21:00;DK2;431;16603
2023-03-27 19:00;2023-03-27 21:00;DK2;432;39195
2023-03-27 19:00;2023-03-27 21:00;DK2;433;50599
2023-03-27 19:00;2023-03-27 21:00;DK2;442;8728
2023-03-27 19:00;2023-03-27 21:00;DK2;443;29835
2023-03-27 19:00;2023-03-27 21:00;DK2;410;8657
2023-03-27 19:00;2023-03-27 21:00;DK2;111;72641
2023-03-27 19:00;2023-03-27 21:00;DK2;390;1906
2023-03-27 19:00;2023-03-27 21:00;DK2;445;15714
2023-03-27 19:00;2023-03-27 21:00;DK2;446;24361
2023-03-27 19:00;2023-03-27 21:00;DK2;447;21430
2023-03-27 19:00;2023-03-27 21:00;DK2;450;7412
2023-03-27 19:00;2023-03-27 21:00;DK2;461;30933
2023-03-27 19:00;2023-03-27 21:00;DK2;112;3520
2023-03-27 19:00;2023-03-27 21:00;DK2;444;19254
2023-03-27 18:00;2023-03-27 20:00;DK1;999;1558659
2023-03-27 18:00;2023-03-27 20:00;DK1;121;351180
2023-03-27 18:00;2023-03-27 20:00;DK1;350;56623
2023-03-27 18:00;2023-03-27 20:00;DK1;462;4311
2023-03-27 18:00;2023-03-27 20:00;DK1;111;102359
2023-03-27 18:00;2023-03-27 20:00;DK1;112;3174
2023-03-27 18:00;2023-03-27 20:00;DK1;119;33862
2023-03-27 18:00;2023-03-27 20:00;DK1;215;1653
2023-03-27 18:00;2023-03-27 20:00;DK1;212;22069
2023-03-27 18:00;2023-03-27 20:00;DK1;130;37557
2023-03-27 18:00;2023-03-27 20:00;DK1;220;6637
2023-03-27 18:00;2023-03-27 20:00;DK1;310;75082
2023-03-27 18:00;2023-03-27 20:00;DK1;320;8973
2023-03-27 18:00;2023-03-27 20:00;DK1;360;54551
2023-03-27 18:00;2023-03-27 20:00;DK1;122;72039
2023-03-27 18:00;2023-03-27 20:00;DK1;330;12079
2023-03-27 18:00;2023-03-27 20:00;DK1;433;38334
2023-03-27 18:00;2023-03-27 20:00;DK1;123;34872
2023-03-27 18:00;2023-03-27 20:00;DK1;340;12301
2023-03-27 18:00;2023-03-27 20:00;DK1;382;38646
2023-03-27 18:00;2023-03-27 20:00;DK1;390;8749
2023-03-27 18:00;2023-03-27 20:00;DK1;410;17744
2023-03-27 18:00;2023-03-27 20:00;DK1;421;75363
2023-03-27 18:00;2023-03-27 20:00;DK1;422;45291
2023-03-27 18:00;2023-03-27 20:00;DK1;431;29488
2023-03-27 18:00;2023-03-27 20:00;DK1;381;11216
2023-03-27 18:00;2023-03-27 20:00;DK1;211;121481
2023-03-27 18:00;2023-03-27 20:00;DK1;432;34895
2023-03-27 18:00;2023-03-27 20:00;DK1;442;22967
2023-03-27 18:00;2023-03-27 20:00;DK1;444;12002
2023-03-27 18:00;2023-03-27 20:00;DK1;445;22551
2023-03-27 18:00;2023-03-27 20:00;DK1;446;27604
2023-03-27 18:00;2023-03-27 20:00;DK1;447;18929
2023-03-27 18:00;2023-03-27 20:00;DK1;370;13756
2023-03-27 18:00;2023-03-27 20:00;DK1;450;12456
2023-03-27 18:00;2023-03-27 20:00;DK1;443;27526
2023-03-27 18:00;2023-03-27 20:00;DK1;461;6150
2023-03-27 18:00;2023-03-27 20:00;DK1;441;177612
2023-03-27 18:00;2023-03-27 20:00;DK2;999;663021
