HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2023-03-29 10:00;2023-03-29 12:00;SE4;825,070007;110,739998
2023-03-29 10:00;2023-03-29 12:00;SYSTEM;777,900024;104,410004
2023-03-29 09:00;2023-03-29 11:00;DE;886,979980;119,050003
2023-03-29 09:00;2023-03-29 11:00;DK1;886,609985;119,000000
2023-03-29 09:00;2023-03-29 11:00;DK2;886,609985;119,000000
2023-03-29 09:00;2023-03-29 11:00;NO2;859,489990;115,360001
2023-03-29 09:00;2023-03-29 11:00;SE3;859,489990;115,360001
2023-03-29 09:00;2023-03-29 11:00;SE4;859,489990;115,360001
2023-03-29 09:00;2023-03-29 11:00;SYSTEM;804,059998;107,919998
2023-03-29 08:00;2023-03-29 10:00;DE;968,789978;130,029999
2023-03-29 08:00;2023-03-29 10:00;DK1;968,559998;130,000000
2023-03-29 08:00;2023-03-29 10:00;DK2;968,559998;130,000000
2023-03-29 08:00;2023-03-29 10:00;NO2;940,469971;126,230003
2023-03-29 08:00;2023-03-29 10:00;SE3;940,469971;126,230003
2023-03-29 08:00;2023-03-29 10:00;SE4;945,539978;126,910004
2023-03-29 08:00;2023-03-29 10:00;SYSTEM;895,849976;120,239998
2023-03-29 07:00;2023-03-29 09:00;DE;1074,140015;144,169998
2023-03-29 07:00;2023-03-29 09:00;DK1;1074,140015;144,169998
2023-03-29 07:00;2023-03-29 09:00;DK2;1074,140015;144,169998
2023-03-29 07:00;2023-03-29 09:00;NO2;1042,920044;139,979996
2023-03-29 07:00;2023-03-29 09:00;SE3;1042,920044;139,979996
2023-03-29 07:00;2023-03-29 09:00;SE4;1074,140015;144,169998
2023-03-29 07:00;2023-03-29 09:00;SYSTEM;899,940002;120,790001
2023-03-29 06:00;2023-03-29 08:00;DE;1132,469971;152,000000
2023-03-29 06:00;2023-03-29 08:00;DK1;1132,469971;152,000000
2023-03-29 06:00;2023-03-29 08:00;DK2;1132,469971;152,000000
2023-03-29 06:00;2023-03-29 08:00;NO2;1099,619995;147,589996
2023-03-29 06:00;2023-03-29 08:00;SE3;1099,619995;147,589996
2023-03-29 06:00;2023-03-29 08:00;SE4;1132,469971;152,000000
2023-03-29 06:00;2023-03-29 08:00;SYSTEM;931,309998;125,000000
2023-03-29 05:00;2023-03-29 07:00;DE;1073,839966;144,130005
2023-03-29 05:00;2023-03-29 07:00;DK1;1073,839966;144,130005
2023-03-29 05:00;2023-03-29 07:00;DK2;1073,839966;144,130005
2023-03-29 05:00;2023-03-29 07:00;NO2;1042,689941;139,949997
2023-03-29 05:00;2023-03-29 07:00;SE3;1042,689941;139,949997
2023-03-29 05:00;2023-03-29 07:00;SE4;1073,839966;144,130005
2023-03-29 05:00;2023-03-29 07:00;SYSTEM;852,859985;114,470001
2023-03-29 04:00;2023-03-29 06:00;DE;872,000000;117,040001
2023-03-29 04:00;2023-03-29 06:00;DK1;872,000000;117,040001
2023-03-29 04:00;2023-03-29 06:00;DK2;872,000000;117,040001
2023-03-29 04:00;2023-03-29 06:00;NO2;804,729980;108,010002
2023-03-29 04:00;2023-03-29 06:00;SE3;804,729980;108,010002
2023-03-29 04:00;2023-03-29 06:00;SE4;872,000000;117,040001
2023-03-29 04:00;2023-03-29 06:00;SYSTEM;764,789978;102,650002
2023-03-29 03:00;2023-03-29 05:00;DE;739,090027;99,199997
2023-03-29 03:00;2023-03-29 05:00;DK1;739,090027;99,199997
2023-03-29 03:00;2023-03-29 05:00;DK2;721,359985;96,820000
2023-03-29 03:00;2023-03-29 05:00;NO2;739,090027;99,199997
2023-03-29 03:00;2023-03-29 05:00;SE3;486,890015;65,349998
2023-03-29 03:00;2023-03-29 05:00;SE4;721,359985;96,820000
2023-03-29 03:00;2023-03-29 05:00;SYSTEM;685,299988;91,980003
2023-03-29 02:00;2023-03-29 04:00;DE;731,489990;98,180000
2023-03-29 02:00;2023-03-29 04:00;DK1;708,760010;95,129997
2023-03-29 02:00;2023-03-29 04:00;DK2;708,760010;95,129997
2023-03-29 02:00;2023-03-29 04:00;NO2;708,760010;95,129997
2023-03-29 02:00;2023-03-29 04:00;SE3;426,470001;57,240002
2023-03-29 02:00;2023-03-29 04:00;SE4;708,760010;95,129997
2023-03-29 02:00;2023-03-29 04:00;SYSTEM;664,280029;89,160004
2023-03-29 01:00;2023-03-29 03:00;DE;735,960022;98,779999
2023-03-29 01:00;2023-03-29 03:00;DK1;730,450012;98,040001
2023-03-29 01:00;2023-03-29 03:00;DK2;718,299988;96,410004
2023-03-29 01:00;2023-03-29 03:00;NO2;709,289978;95,199997
2023-03-29 01:00;2023-03-29 03:00;SE3;398,529999;53,490002
2023-03-29 01:00;2023-03-29 03:00;SE4;718,299988;96,410004
2023-03-29 01:00;2023-03-29 03:00;SYSTEM;651,169983;87,400002
2023-03-29 00:00;2023-03-29 02:00;DE;723,669983;97,129997
2023-03-29 00:00;2023-03-29 02:00;DK1;706,309998;94,800003
2023-03-29 00:00;2023-03-29 02:00;DK2;706,309998;94,800003
2023-03-29 00:00;2023-03-29 02:00;NO2;701,239990;94,120003
2023-03-29 00:00;2023-03-29 02:00;SE3;393,089996;52,759998
2023-03-29 00:00;2023-03-29 02:00;SE4;706,309998;94,800003
2023-03-29 00:00;2023-03-29 02:00;SYSTEM;647,070007;86,849998
2023-03-28 23:00;2023-03-29 01:00;DE;708,539978;95,099998
